A,B,C
16,0.40706029271922706,98
33,0.9145979667001988,53
94,0.6610732600100174,8
86,0.7346610927671906,98
8,0.47575569379543425,23
79,0.7604775737866446,70
16,0.8831965731742952,55
83,0.8124413625369878,99
74,0.6805701923058868,87
72,0.0475736167857308,66
75,0.3460868087948539,49
45,0.6966421710270658,1
66,0.45039884621360016,36
69,0.48471458416756186,72
76,0.6055308468528665,2
1,0.16296485656511817,28
73,0.02483642112863904,95
1,0.3929519354580868,77
11,0.13832936360414205,90
67,0.06035243949828384,72
94,0.12743125724653792,64
66,0.027969274080534734,48
89,0.7257044186976314,85
79,0.01627205851094571,16
34,0.7171440642928547,56
17,0.4664459779314637,18
32,0.003239626031993792,83
45,0.04547346060529678,27
5,0.775928535784085,41
7,0.16025091275885595,21
64,0.958102825654263,34
84,0.799514887778553,11
32,0.6609681933388546,42
10,0.10317580787660974,74
35,0.9973893043339657,26
39,0.5180774904345495,40
89,0.5411290735806987,8
97,0.11114173346785217,87
38,0.517492897565065,42
74,0.7472213885234261,12
95,0.2610235767157354,47
23,0.9887235725415993,44
17,0.7099992742042408,49
61,0.4180049726193734,43
31,0.21478161859794997,88
19,0.7468280363232745,8
49,0.6007364036750585,20
7,0.9298607153379757,39
68,0.3268156140344788,64
93,0.8454380094185213,10
51,0.6793328528156326,38
16,0.22220241766302096,54
63,0.11296857022483686,2
66,0.24520139265324858,33
94,0.20938086062853745,77
10,0.4358628276543369,2
57,0.2037302771140057,18
40,0.8652349738937063,54
90,0.8527570645031348,24
10,0.7364370370877762,26
57,0.7710636944738661,24
61,0.8937034021573315,90
41,0.28175575271128894,3
30,0.07330300615793595,83
7,0.7337984863458723,55
56,0.6604498637822679,19
34,0.34374493663166994,84
14,0.5283858303272326,39
29,0.28670765446555957,34
90,0.8453842314737148,98
70,0.878562701505472,91
4,0.3350910596359933,60
61,0.9016741021511882,29
24,0.07811699694021046,62
3,0.13859647040638734,74
79,0.623743586146662,7
13,0.5616743050479711,49
6,0.33575895412420553,40
32,0.21143977222488675,45
86,0.9165821178688323,32
79,0.8777975192556116,30
25,0.9700904995280277,18
76,0.7441948226002334,81
70,0.6141383659915792,43
24,0.8503859411916203,57
72,0.20947730030659883,29
20,0.1047023224790824,96
23,0.9790388636157551,58
33,0.5698928857148928,95
70,0.3806829368365001,80
13,0.07481292119759952,41
83,0.2155064944593671,93
13,0.0033313214329047103,96
90,0.23422485485564526,66
78,0.2574729971474855,67
60,0.1955778756991905,70
89,0.43017732589863544,24
63,0.03762384483840964,70
60,0.3517428504850597,47
89,0.5807636843356591,77
66,0.6607369328351641,76
99,0.4091908513997329,98
60,0.9114427327707935,88
54,0.1636746124171553,57
24,0.15305318720600947,64
3,0.33553294532929956,3
84,0.6769671362826484,69
95,0.577223508663305,27
54,0.596043264165665,78
2,0.569746977354058,59
29,0.6565606423548241,57
4,0.882828838406231,20
38,0.5507191515080795,66
92,0.4146166151990175,91
32,0.5749794410438502,4
34,0.8793202889267288,73
92,0.2542478123462033,60
79,0.20111303572470896,9
7,0.988062391348264,95
45,0.9171892194473793,58
46,0.17066173389089523,82
16,0.5926447723557652,81
96,0.9184215677584469,6
3,0.9200150284699501,74
92,0.08789706557780075,71
3,0.8944891743981492,5
22,0.21978466981304012,2
67,0.7810743230867767,36
80,0.8150777792254034,69
54,0.7071352605914081,98
48,0.44431755139545315,26
13,0.8802929968600078,64
77,0.06457476390728178,45
38,0.6319721954027382,27
69,0.7392695183387267,80
38,0.3121256972789431,24
27,0.453846159333795,77
23,0.9049402466579342,34
11,0.2882055735693293,39
5,0.9710454839226917,9
20,0.015150568606460357,46
15,0.30713967943354314,4
36,0.8409860781136297,65
73,0.8704571896936729,45
52,0.377068820830775,7
98,0.958562672249023,33
26,0.23555373891570608,51
65,0.34197622791108195,94
18,0.15138414374808362,84
35,0.36281764455294085,76
39,0.9547718833939989,27
70,0.40014103284050573,18
59,0.5710182836078518,62
49,0.1160482311075558,2
53,0.5568024692983812,16
48,0.8683756448461022,84
41,0.6668673808355767,93
84,0.13924364873030803,48
72,0.4078172143655725,86
84,0.9916535829153147,14
16,0.1707223263432096,18
69,0.1580152306413526,21
15,0.2582328118518129,24
14,0.29334518509425145,31
95,0.16720166109080392,72
66,0.8360496476753694,78
69,0.787343892985403,97
45,0.5832256429396648,90
60,0.5727267534643498,58
38,0.8234206022285014,18
15,0.4195414903993536,74
87,0.7582439339635882,62
93,0.41242869936048665,53
56,0.022666280051464316,25
5,0.38338071159274867,34
39,0.7216458343608618,21
3,0.36817305071591,48
19,0.07612672968024348,18
61,0.38266859096067785,13
33,0.23586514064743935,47
68,0.44409833254993536,57
18,0.6896642281078685,68
30,0.7778760635782342,80
15,0.8691456027487711,48
44,0.39360035330339815,48
91,0.32930020002103666,58
95,0.43316468759034565,70
47,0.9974913717301055,82
6,0.6406992249890063,4
57,0.9687398481759567,50
48,0.2771907493533494,97
27,0.6864536052924053,18
46,0.30270804157176034,3
70,0.8644468251385546,66
91,0.4559547248612895,64
47,0.6179163168657756,39
65,0.8948733512459239,14
78,0.155961972788502,93
60,0.48378210008242917,60
4,0.541873265668313,14
53,0.9295374536522115,67
77,0.6480423125803155,87
14,0.6622922662421612,8
25,0.2277641689283747,80
51,0.1654255793528755,5
40,0.6515967605662537,13
2,0.45786021059280735,14
36,0.34096241399319716,18
99,0.41743573293580094,85
64,0.02568245013209658,39
63,0.704180830074641,91
82,0.19052468565157155,41
26,0.11171937353807171,43
77,0.9764230278994852,16
19,0.9289659084957379,56
3,0.6506552576755723,48
11,0.3953404188654742,9
55,0.8490766747913251,33
7,0.866502641594787,39
49,0.04437535202082221,71
32,0.6653568209631128,32
79,0.7156297707395188,85
33,0.809475738455313,61
72,0.8924113140208813,1
8,0.7537980307513363,81
63,0.8969187045392306,29
76,0.5760663335365941,20
67,0.6463571487509986,34
33,0.7786872267920495,23
72,0.6416048975262758,28
81,0.04439504343287615,78
91,0.2962764148056085,72
72,0.6598369886511146,98
40,0.5838272564873106,10
12,0.873581185591747,15
4,0.45599312504461087,91
24,0.3005363435327949,89
91,0.40288147112671757,24
82,0.9545136455221984,62
11,0.8220986557431517,78
74,0.4403294071295937,5
3,0.21464093517712535,5
86,0.08555274272114877,89
16,0.07228575168197215,68
10,0.6899994990575309,58
92,0.19788029298963306,49
34,0.6101975241343202,2
73,0.5243992617145078,93
17,0.7865779733131362,85
66,0.6408849176673738,90
16,0.48718094872213125,59
70,0.295496202850986,32
96,0.004396491745882636,85
57,0.39798727320745564,30
4,0.7380553254315104,92
88,0.671572195132112,85
27,0.9750554384145372,41
93,0.892631421669919,75
20,0.14204876379745757,16
77,0.39414111359788906,48
3,0.0031366683394642436,28
53,0.45379710346857416,13
25,0.6832026579999317,82
44,0.6957638059489507,40
39,0.21104474236962012,61
15,0.10752156054094919,51
33,0.1660757038410401,79
57,0.1549652695127185,30
36,0.6105408549355761,54
71,0.2376493427500549,20
77,0.8424661217679276,88
47,0.1377930130428251,68
60,0.5150086760562447,52
50,0.808515375495772,75
30,0.6921049236085883,63
93,0.5443635182085268,66
7,0.605231735824569,80
31,0.9043470530834505,95
61,0.6628473963669156,72
30,0.9247299094774553,58
10,0.9364379671105313,68
62,0.26769829931702904,57
77,0.9335591969006031,7
62,0.05410444771724121,67
83,0.6818131864950079,78
11,0.00436777213669215,93
27,0.9525811125371569,32
21,0.6983986549464436,18
74,0.6496653748136639,58
69,0.4250098810867071,23
1,0.04431897451871103,34
37,0.7715342358532942,48
32,0.7371014575327349,55
3,0.4174883765069167,96
76,0.5946155652062213,14
96,0.9314839516986616,5
96,0.5369607758984823,16
77,0.4780722889757104,73
50,0.6620726628075199,56
46,0.29386783039527686,72
80,0.8770539536211374,86
4,0.8989270072629051,58
79,0.18749864054402754,77
58,0.529236614903565,10
79,0.7713050650035995,44
72,0.022788585352382373,62
82,0.8031752455860118,80
94,0.4538107202538929,37
82,0.6022782341052029,98
45,0.12849811385260157,73
98,0.8363028926630018,39
65,0.03069768475717316,12
24,0.19193350029672418,37
55,0.8459934488567837,12
20,0.8811184382039602,88
37,0.5967484917965064,89
72,0.05965524464105332,1
94,0.5435625088973246,73
35,0.5360823353873411,9
98,0.5177561851729094,42
29,0.5517018364584084,68
18,0.4417711844381498,15
28,0.535313258990329,45
38,0.024421501737298956,94
93,0.5292082715034331,52
95,0.9462112525816516,51
35,0.3969328399499452,5
57,0.2760431896965837,71
81,0.61636597846696,38
29,0.19065490150324416,29
30,0.8226524769824274,20
89,0.9314617451882369,9
32,0.22260576299402568,83
2,0.3164209999344646,89
41,0.40820116949457264,83
1,0.3338012390915829,66
77,0.8447478269895466,41
40,0.3811864870045437,27
11,0.2584324028337591,81
73,0.30866197708267773,75
37,0.10293455004008678,88
52,0.7392495982026773,71
38,0.8437052102737511,62
42,0.8178928953159579,87
77,0.4267950610743526,77
77,0.9655173378630171,44
33,0.6735831608230013,3
33,0.5680642838271119,58
57,0.4121279902340911,65
50,0.7255175156099448,74
60,0.27351482894156764,45
67,0.5669543458922999,77
95,0.8984771087822213,50
83,0.9030361845142405,72
36,0.7023841851447614,18
16,0.9794142468591478,64
37,0.2743120814398442,42
25,0.5552951641719791,55
21,0.9072174325081477,37
93,0.04096802437661562,13
4,0.3473865819467542,24
97,0.1706789155242433,36
30,0.501157045527559,90
37,0.26556933845684894,31
39,0.3892831902602242,99
97,0.8100254603553007,13
32,0.5222363824818174,5
58,0.6498575141130926,47
41,0.6245425391315694,26
35,0.2456188246955785,31
7,0.2588700987940009,28
67,0.4905605477388515,26
24,0.7855259106349438,22
22,0.07683501177593666,20
96,0.6828417801981554,17
15,0.14883007078059063,49
67,0.9484518741114766,46
10,0.6332193009425285,44
3,0.5152931216975554,75
5,0.559972445280231,57
75,0.7152106042470775,53
48,0.5456552827956956,16
40,0.21283879101260295,47
44,0.7620867645730625,26
1,0.9900256604068671,34
25,0.780569897941056,99
76,0.6451207334493212,36
95,0.1363726587302575,82
77,0.5000676009350222,31
30,0.5125306248773567,69
17,0.029953125846670092,37
5,0.6113606102008957,42
35,0.44793394096113903,29
77,0.14174787216921536,69
2,0.65398006243203,37
21,0.6809051108279212,46
59,0.20649582455360216,4
59,0.4500710394906837,6
25,0.08654510064637044,33
3,0.854629165758435,37
62,0.1733500642180802,62
15,0.4955142641322343,2
94,0.8748447370273829,71
82,0.1830530891661174,3
76,0.1889436262466373,30
75,0.12331538396853825,31
37,0.5911138973617622,66
34,0.3011125244417743,22
53,0.09839817692486563,76
15,0.0608222995877985,62
88,0.2106012162968749,30
58,0.36448505540889575,71
35,0.17045901369828698,34
75,0.2752759614611612,73
69,0.7169586950615907,65
36,0.5851137204253329,30
97,0.9255153194311723,74
51,0.6462576719443597,92
79,0.0780648533809365,35
92,0.9493490777227693,90
48,0.31397039296717544,94
32,0.858211367328578,28
51,0.9022432654837776,68
40,0.6635208740655597,32
64,0.6264853562109638,3
29,0.1931872996706575,75
19,0.16240548469848182,16
16,0.7608589503588713,78
36,0.05132334236831748,21
1,0.5314154290259802,42
94,0.17132986602983113,72
53,0.9007520786398465,61
11,0.16452979179501015,82
2,0.7015414908005544,79
71,0.4374758865471656,32
24,0.6045978678853579,22
53,0.7597102410701932,3
50,0.6317513716229531,58
91,0.2181099038460309,80
10,0.6158459271472816,79
37,0.5696442447237513,11
51,0.12778111775835266,33
50,0.7446118391378628,21
39,0.08521965775760276,77
55,0.6358286891325883,24
19,0.8359692490601636,53
70,0.810704873658322,97
90,0.9053927697804549,29
35,0.5869349159006413,20
65,0.10159722843005137,68
64,0.7471886589895652,91
7,0.4955116424401895,40
92,0.24661784798792352,43
75,0.35975283498356736,50
27,0.8476018895273668,20
77,0.40697281791679574,66
4,0.27959448220989747,15
53,0.8450172950425466,73
85,0.5174513118325896,99
79,0.7476079171017487,48
63,0.8967969823378633,25
6,0.6475317866458742,44
2,0.4566108916012761,25
15,0.42610159592521846,50
20,0.2218921379285208,87
52,0.36414683384895297,36
96,0.053888833600531205,90
31,0.9102511411717268,19
47,0.29779527568399966,30
77,0.7677786817917367,22
80,0.5618233701915408,87
21,0.6088248093803752,65
14,0.3691006354525207,81
38,0.4285822280173941,41
20,0.021479623989802743,83
34,0.9878392213634954,86
42,0.7769673575381549,43
53,0.48975275445289945,57
14,0.059911403523384754,63
43,0.34185020305465774,89
99,0.7270603969849723,82
28,0.4911132853431297,78
62,0.5022361456676845,47
45,0.13360766843080552,54
33,0.1756086405568159,8
54,0.5131374988383341,60
6,0.07615690798439312,36
46,0.18949082872330358,69
55,0.40295788232256424,91
45,0.638191254219302,46
90,0.663213068178814,85
43,0.864632874022933,83
47,0.024456070716942224,99
89,0.5639246081260831,3
32,0.6756935752529315,95
21,0.1634954542893886,41
56,0.1572554145096985,28
88,0.32781005270117547,61
40,0.9499416007347586,37
84,0.8466095245187117,83
95,0.2550907086271006,48
40,0.025721794013344512,30
72,0.70453245779563,70
94,0.5258856057210619,26
75,0.3429978006147152,77
61,0.33021780354817465,34
63,0.25964760067763615,97
34,0.4470810546953039,96
60,0.9585683410522988,28
95,0.7754531292509409,42
8,0.5785078162274411,70
52,0.8158019424276212,12
89,0.20375921215041304,41
80,0.02099046180452735,98
67,0.3235420463539158,32
66,0.7979550433012215,50
24,0.3034367103806377,29
12,0.9184613395165634,7
65,0.036907739634730374,55
94,0.37521935602411993,46
46,0.28248718983965315,38
36,0.768461481128388,62
24,0.18109630073099725,4
81,0.963683523718076,75
55,0.1009359296104676,71
67,0.9172226911327596,93
74,0.19642081868948025,24
42,0.5616584951895832,39
32,0.7378037631158723,21
82,0.6884941436922976,72
99,0.1800395937994016,46
77,0.4134871437718235,74
75,0.8310154287174327,16
62,0.09249263651114181,22
13,0.5024667886911827,62
98,0.15353893898862125,77
88,0.9557086301572182,65
52,0.8597194700312542,36
58,0.8765340052545364,34
4,0.2851266383219506,32
28,0.3165835000560866,40
8,0.8362256251264731,34
51,0.3060491429682939,71
37,0.44860916898329384,41
37,0.687417076274118,63
40,0.4235597155764529,80
22,0.07964770449098524,55
27,0.09483562392226919,51
49,0.8029582459043111,74
96,0.9729820753697312,32
45,0.06770141297010779,39
50,0.07564380115070146,50
21,0.8450547083591271,34
95,0.23543155998036036,84
43,0.08784880377465587,16
9,0.8067792164610117,83
24,0.3953577392673976,14
98,0.1216830692515738,64
80,0.9079640794612435,84
13,0.16628431439355562,63
65,0.22293324368057188,52
55,0.3974395139009399,85
27,0.8458939038166633,30
42,0.650964281579923,76
71,0.1788869678253534,30
87,0.5793687727636097,71
29,0.0597428419399999,18
41,0.0639171479511339,3
76,0.05368778795668838,41
50,0.16618382995769876,48
61,0.3499747564790955,60
31,0.8998335488437684,33
55,0.9612659802005061,93
75,0.6272268787772883,87
29,0.1990254273540466,20
55,0.5042047390550211,2
44,0.8867467788015495,58
17,0.4592416465743183,86
16,0.29289737071935884,83
88,0.23144083370477275,65
12,0.95394854831217,3
7,0.3956728521335645,36
9,0.1637855645420373,19
42,0.3403064084298125,22
37,0.9125645820444583,50
54,0.9452319755208455,86
72,0.3340418115223047,62
58,0.7137436936031697,14
86,0.8933070010306816,90
23,0.9509188737513578,7
98,0.5509684536660814,4
23,0.47700409165268887,35
61,0.19066993918998243,97
68,0.9387989445616726,10
36,0.5519897756505665,64
77,0.09528240674057253,56
97,0.09287613648228643,43
4,0.07713557861234333,8
43,0.5732067461803652,12
57,0.9295486433315299,34
2,0.374152187296359,93
23,0.5986912971267875,70
94,0.7051043314812271,87
65,0.7270799922037834,29
96,0.6926376277709505,33
13,0.6368184520909178,87
80,0.21533403595065637,61
17,0.7734602153185169,92
87,0.7087316062451674,52
39,0.2856987236083157,70
54,0.5899305160417989,75
23,0.4400674590196634,23
74,0.4746963660136305,61
74,0.24333498049880853,5
28,0.94202151725773,68
12,0.5601881414987899,53
46,0.9346061572525691,82
38,0.12323552294019158,11
46,0.06593161148887772,46
14,0.34970429379304147,65
22,0.46094576667207077,19
32,0.4873729977029103,26
80,0.5906102151876821,11
62,0.5708097219263705,80
82,0.6131921714394513,54
7,0.6592902210783033,48
98,0.04086213824631002,57
30,0.43725914404829247,8
34,0.2933801018079708,40
88,0.1695136215153108,84
37,0.6199894667766273,83
91,0.7455146693709258,16
8,0.08265604194814558,36
1,0.4051330357936148,20
97,0.09692270579493711,88
89,0.21284536524986097,67
84,0.4653171497500772,57
13,0.8669708546290835,64
99,0.6610965230939808,52
15,0.908896072590378,85
97,0.593408413939476,23
60,0.7021085204980843,87
14,0.11158999347895115,36
69,0.6653989333613741,19
2,0.8565265945260818,64
87,0.9468881675605817,51
58,0.12483518976349572,19
7,0.9205022190258241,84
87,0.12321960349802052,74
67,0.6070700774926189,76
10,0.28790887218487893,43
30,0.055949727665745796,3
69,0.3583019436383724,68
69,0.9113319474981337,82
62,0.08654510008942651,31
36,0.8913173937842734,47
87,0.07066000561706409,43
69,0.44427348027169156,78
16,0.18083566352250113,36
21,0.36960005893153614,70
23,0.33968987123467587,35
94,0.7036261320799656,39
34,0.6510943629259529,25
3,0.9685747646128544,45
60,0.6708264921592034,74
2,0.21539523057439702,92
79,0.4226411894292842,91
59,0.3374693744719698,36
73,0.14121319917106512,86
45,0.6668944161078492,13
12,0.033148181918560615,37
26,0.1814423466678341,65
13,0.3650136048312179,97
56,0.27589507740321206,37
74,0.3255191827399001,49
67,0.17611382680930376,65
81,0.46795955707169423,91
87,0.7409767151616167,63
11,0.5756727016466853,47
70,0.522076180104448,50
25,0.6840391546864922,16
16,0.7515408728009426,72
95,0.08706436739260603,70
40,0.20977568853841344,94
33,0.4260216567516377,96
35,0.6361835504176572,73
2,0.4922742270811531,52
47,0.22943519014072877,26
42,0.07788994243900949,90
35,0.1515132408040779,65
25,0.9281658014997024,47
17,0.34164590750731716,79
58,0.3779707102712019,88
75,0.3257810176095286,84
35,0.4161253430930846,71
83,0.015530386780331806,64
48,0.31697134084026035,66
43,0.3430263479852387,72
81,0.07380519601016755,41
24,0.22145143331728745,59
32,0.15659875753214536,67
5,0.6997171983414328,68
31,0.13203004363268345,25
68,0.47813349607250655,13
5,0.25605021006703255,61
53,0.9509508324897128,82
98,0.7401400591330061,33
43,0.11671749975386936,6
34,0.2866648600224998,60
75,0.09256901757575509,1
56,0.7536449904236678,93
91,0.5010139352813094,37
73,0.6616089414341123,36
57,0.6375325277689062,10
48,0.9607706241126449,99
56,0.34743874533387664,57
32,0.7867259525835012,6
63,0.4559371646301874,4
10,0.9825037802223234,15
98,0.5082658576154512,8
15,0.48752248576263724,93
32,0.6324141542767359,22
82,0.27155139608106427,28
13,0.7603120459108957,66
50,0.8191159338582489,19
2,0.8726816676033232,40
90,0.743804939780712,59
81,0.3323649127766505,42
78,0.4238545488398533,97
63,0.918275130650194,60
33,0.07129664822151593,18
83,0.9355125508885193,7
1,0.2549873440664523,95
60,0.8025200315123284,35
73,0.3504434014178702,79
45,0.8369953506412017,82
60,0.11054591297266769,74
95,0.21091980379686714,42
26,0.6889676279341993,96
84,0.5089259463821328,63
5,0.35039050800046145,60
20,0.038990123147532696,69
87,0.6885446688827864,26
76,0.9596545947095477,17
58,0.8550985745015098,57
12,0.3987194018627497,25
87,0.33578414170356996,27
67,0.4799625910136277,9
9,0.948889969657035,32
97,0.19527286567977242,97
71,0.1991884518480086,87
9,0.18297210953247167,17
44,0.3041282651317049,12
90,0.3129815951185544,14
68,0.4144911918879528,85
6,0.8092270839228771,33
54,0.6917579663600237,64
55,0.17731340214288038,26
33,0.7493552270640443,25
22,0.8224170902911453,47
62,0.520892029918951,24
3,0.5447349882835367,9
14,0.9622374711144643,75
4,0.5578863518586807,58
8,0.12381862433355761,60
97,0.8747850642454247,86
28,0.02457504280544287,58
76,0.09489770110459994,91
78,0.02557462182854031,75
70,0.2302204841215134,77
53,0.07987116802841987,86
5,0.7738656870631788,94
72,0.8717598068235692,93
37,0.39829463743059645,68
99,0.3418739634785132,94
3,0.33036125836021824,83
7,0.7763908712242222,7
1,0.49467974376795765,56
23,0.8855203859100323,56
85,0.5096763059930381,85
81,0.10241551486984635,72
13,0.6233270574748483,51
51,0.49599387988927157,74
43,0.11858973277172424,55
45,0.8017324553864689,84
12,0.4798478455332946,3
27,0.5058871449582057,50
61,0.03274594867394598,42
58,0.8305615747391215,18
17,0.20298734760450032,34
19,0.9262318042802538,22
95,0.4255071566103198,80
50,0.6907035420147393,5
76,0.08406185663437005,42
83,0.7107718426044553,78
48,0.7334236074779211,6
12,0.7887410222155724,30
9,0.152220370622964,88
18,0.5847028583631294,59
34,0.9622330707780469,5
64,0.081848805855405,67
17,0.39015512461279633,61
81,0.4048884712497687,54
84,0.1813883018059358,72
76,0.5230158664465676,26
25,0.7278685888421088,58
65,0.5246367335748716,61
67,0.6948862842798738,64
9,0.7331989782752002,85
8,0.24932814385888202,59
96,0.41872681085035623,41
30,0.2103899182703065,59
96,0.4275599979080995,99
11,0.5094770014305992,43
6,0.5875841462703846,38
45,0.9072117847818245,38
30,0.9504119132363621,72
81,0.12793307161328127,64
85,0.5492811090038026,59
37,0.6129273659824811,94
3,0.37566160092517253,57
8,0.3007597029437512,52
27,0.588258742713269,23
28,0.41849866845682826,84
13,0.7082459050783748,73
94,0.9750877558036569,69
89,0.9835133912387737,80
97,0.5050333525402715,56
25,0.914014485507696,30
58,0.5242339659792047,17
39,0.9942198760035755,19
60,0.0714583163163458,3
95,0.21504470248189556,1
63,0.6477254192490617,15
23,0.7966257216857372,28
48,0.48186696720217415,3
22,0.024542811128992148,75
46,0.07950409742612496,73
83,0.06931403145329529,15
28,0.20428724063089632,20
55,0.28912731272013326,98
1,0.5849968821912761,14
5,0.8905437760622132,7
88,0.23616818819138696,36
28,0.2827069422085887,78
36,0.9901958665009738,38
41,0.8070687305664662,18
88,0.19985172991978395,75
59,0.20624051963818646,52
4,0.7718960140705576,10
18,0.7523862357497383,14
99,0.6393800892822807,90
87,0.8723402820756422,97
57,0.9939280880158493,93
31,0.693420052049449,56
49,0.732426387056354,4
29,0.2620977949613128,40
11,0.9818592582240496,9
4,0.5232105887628751,92
10,0.44455896786219573,42
10,0.07437290711099265,50
57,0.8848919540875384,95
34,0.46139546766641126,22
21,0.1314744136006214,41
52,0.9520140890938071,58
31,0.651495160653152,43
5,0.41122236914793275,49
21,0.16068835930645664,84
6,0.27837457770213336,64
57,0.3800639426033894,99
72,0.41192519354226986,20
28,0.04058279855314417,90
89,0.24826747067345012,93
87,0.32750493635413713,77
95,0.5386679482291364,61
29,0.03635460464385831,18
62,0.3336914732953593,33
92,0.5615404171054903,3
66,0.8043833268765431,31
21,0.3082992340202214,67
25,0.29082689710612064,55
19,0.5754802787905864,57
2,0.011185331482248873,14
40,0.9277998585111829,94
97,0.36216347921663017,7
79,0.07346695278191329,16
79,0.6941425157312004,35
88,0.45268210672021325,68
63,0.6445602876818416,55
55,0.4908034557115579,74
32,0.8548149219368053,37
89,0.6580444112542232,26
54,0.2232756482135122,50
21,0.7488625999481304,58
13,0.5644074855786005,3
77,0.744598640291216,18
80,0.35245965717515526,74
83,0.7185997827148862,48
34,0.3126159386918035,72
23,0.20659661566895215,36
22,0.20680001573610218,68
68,0.21400059001153116,53
28,0.5023599422596217,63
43,0.09826575447740926,8
52,0.9886556335600709,98
91,0.7565065828104787,24
37,0.5980300129466182,1
24,0.4723742958180476,84
93,0.44641261855305836,33
26,0.09065333735308356,2
90,0.5113485907040963,90
66,0.16304125226094834,24
68,0.8617278795449763,49
82,0.31076666061245606,21
76,0.15007037464748663,3
6,0.4173393043719489,39
89,0.44134338381357385,25
86,0.8539068407971326,4
46,0.1032743780807398,77
14,0.13140318052197075,56
1,0.7188831271851646,45
19,0.24654506719684588,13
87,0.30957758272073055,90
57,0.30878701231995964,41
21,0.754901079126245,58
80,0.3742384069896969,58
11,0.23319627651346642,18
66,0.01772337026065962,33
36,0.46355918846433,95
18,0.8034924021774712,83
39,0.5960064231206601,26
1,0.9838159991261867,5
61,0.8321774914516362,45
20,0.2623804188925014,35
47,0.46219650579754845,45
26,0.799218921966484,75
21,0.5013425956013945,72
54,0.10861805680436942,74
25,0.7036630794829497,84
27,0.7215057056484215,60
14,0.3575332427184882,35
58,0.5411794804287827,93
60,0.2629293286957569,23
77,0.9177059284678428,79
15,0.04964269871695437,99
62,0.34399318374388665,27
71,0.005276029645448932,5
58,0.6483684109879786,55
84,0.6679731057616233,53
9,0.47627224069413154,71
24,0.5463590994837151,64
54,0.8359085276251452,32
39,0.12437548535608178,54
84,0.066721593839283,78
34,0.17165823859388374,54
60,0.3799179462546999,83
54,0.8785968595029233,46
61,0.648706629871488,35
2,0.24599852016873303,32
66,0.9460165381973965,56
21,0.4709173526266007,76
41,0.8140624047972875,85
29,0.5404405986435253,17
98,0.48652838472754845,20
78,0.5889685276400957,25
69,0.6708560525863184,52
1,0.6121848763195836,92
4,0.09208645688605455,80
28,0.12830427529531818,39
74,0.9481474526670706,84
98,0.9705289910747859,84
42,0.6921184090275241,32
1,0.7918491856856982,47
50,0.08689775592560323,70
94,0.4281533042732616,86
36,0.43796046261828026,76
74,0.6039246713636583,94
78,0.370598701711097,22
28,0.6449600058257654,54
53,0.42376456464158097,16
87,0.09360096913616445,31
92,0.5019246138177309,14
26,0.6837444567449376,24
10,0.5096251219489804,23
38,0.5134150911412566,13
86,0.9755176557281036,9
88,0.8088984084029762,18
35,0.2691172510466572,86
58,0.7500519234279598,24
20,0.9728117928239008,32
63,0.7856518971631251,7
77,0.4508066080231853,80
56,0.6268089871744554,49
32,0.5565472727725759,10
21,0.37148598550197887,53
69,0.1874277803647154,26
7,0.7433667011662254,83
56,0.6934080012495805,40
83,0.5175810828823197,42
51,0.24636840263779436,49
83,0.12655663722459665,62
33,0.7759200473672394,75
49,0.8425735205737978,42
91,0.7743389006390629,72
15,0.917209411041162,8
40,0.2178833021885127,89
16,0.8481823854226056,62
26,0.6211298227820253,23
76,0.9172441743843769,88
49,0.7922001255252513,54
42,0.6311161314447851,39
85,0.6771319436510757,41
31,0.605339002666828,35
69,0.5496265579646942,93
59,0.6478876133272936,85
32,0.2730734599264807,88
15,0.5157277709284511,35
59,0.8648503270814476,55
9,0.8984953103393686,79
84,0.9125757477043098,28
62,0.4919426830071295,92
22,0.2713083192421297,85
8,0.9465337231252439,88
94,0.9794317823773475,41
64,0.7642410444428438,95
41,0.017094340886158688,60
91,0.7303867180079882,85
3,0.5256015294554374,47
34,0.4673965505590022,9
44,0.1737904776314686,72
86,0.48502755943881837,23
44,0.8786618021191981,77
93,0.6475301265893865,71
27,0.4122027393858477,1
4,0.39905169810048935,14
64,0.05617149152720957,28
17,0.25791464273570996,82
97,0.9672126244876583,32
19,0.46608415285302607,76
89,0.06527626743105475,90
70,0.26309461798364564,93
46,0.9134438816461495,86
70,0.2519272934176753,83
87,0.2343454695196746,89
60,0.08605730563825298,26
98,0.5775778437456385,76
60,0.03364329537781452,81
10,0.6202419450548098,17
6,0.6686835783215234,54
75,0.787374303846267,12
69,0.45143895131603673,34
61,0.506876092483762,49
62,0.3965996632012708,77
3,0.1358370234175511,59
24,0.5257172583116,23
68,0.0009020901984782004,33
73,0.8724317531156287,6
57,0.8016732342271513,1
53,0.6417242173036525,14
27,0.5705346404062405,60
86,0.9162914687936188,32
50,0.2183800881813559,31
47,0.7200793154655477,95
51,0.8051116314760057,56
57,0.3780171814698212,66
5,0.8440028275646478,83
33,0.49156286721488807,73
83,0.04964986318606901,15
46,0.8281342371619312,4
10,0.5615636501885485,46
41,0.5692070039982308,41
11,0.731247715799568,73
16,0.7696597245436639,83
7,0.9893818414749694,91
5,0.8667817043968474,51
58,0.6813180948280343,79
98,0.7669533671152075,23
78,0.4408049682319247,97
60,0.5652952054020809,14
77,0.4951048321568522,91
86,0.10925904364754035,11
46,0.502507943495714,91
